1,Knights of Sidonia: Love Woven in the Stars,SPRING,FINISHED,33
557,Home!,WINTER,FINISHED,7
558,遊星高校 天文部,WINTER,FINISHED,0
560,パワフルプロ野球 パワフル高校編,WINTER,FINISHED,0
561,名探偵コナン 緋色の不在証明,WINTER,FINISHED,11
562,Gudetama Freestyle,WINTER,RELEASING,1
563,禁男女子,WINTER,FINISHED,1
564,さよなら私のクラマー ミニアニメ,WINTER,FINISHED,3
565,別冊 仮面ライダーセイバー　短編活動萬画集,WINTER,FINISHED,0
566,生きぬけ！爆走！クソハムちゃん,WINTER,FINISHED,0
567,頭文字〈イニシャル〉D BATTLE STAGE 3 ,WINTER,FINISHED,6
568,多数欠 -Judgement Assizes- THE ORIGINAL ANIMATION,WINTER,FINISHED,0
569,ハチミツスーサイドマシーン,WINTER,FINISHED,0
570,DELIVER POLICE/西東京市デリバー警察隊,WINTER,FINISHED,0
571,龍殺ノ狂骨,WINTER,FINISHED,0
572,タイバン！,WINTER,RELEASING,0
573,チョコ松さん～バレンタインデー編～,WINTER,FINISHED,1
574,チョコ松さん～ホワイトデー編～,WINTER,FINISHED,1
576,Wandering Late at Night,WINTER,FINISHED,0
601,Hatena Illusion,WINTER,FINISHED,68
602,22/7 (nanabun no nijyuuni),WINTER,FINISHED,187
603,Made in Abyss: Dawn of the Deep Soul,WINTER,FINISHED,2072
604,Plunderer,WINTER,FINISHED,997
605,pet,WINTER,FINISHED,186
606,Sorcerous Stabber Orphen,WINTER,FINISHED,100
607,劇場版 ハイスクール・フリート,WINTER,FINISHED,56
608,SHIROBAKO The Movie,WINTER,FINISHED,70
609,BanG Dream! 3rd Season,WINTER,FINISHED,332
610,Magia Record: Puella Magi Madoka Magica Side Story,WINTER,FINISHED,331
611,If My Favorite Pop Idol Made It to the Budokan, I Would Die,WINTER,FINISHED,248
612,ROOM CAMP,WINTER,FINISHED,157
613,A Certain Scientific Railgun T,WINTER,FINISHED,1209
614,A Destructive God Sits Next to Me,WINTER,FINISHED,219
615,Darwin's Game,WINTER,FINISHED,1799
616,Dorohedoro,WINTER,FINISHED,3685
617,BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.,WINTER,FINISHED,2458
618,HAIKYU‼ TO THE TOP,WINTER,FINISHED,4970
619,Nekopara,WINTER,FINISHED,651
620,Science Fell in Love, So I Tried to Prove It,WINTER,FINISHED,906
621,In/Spectre,WINTER,FINISHED,1064
622,Infinite Dendrogram,WINTER,FINISHED,310
623,A3! Season Spring & Summer,WINTER,FINISHED,169
624,The Island of Giant Insects (Movie),WINTER,FINISHED,31
625,Asteroid in Love,WINTER,FINISHED,282
626,つぐもも OVA,WINTER,FINISHED,48
627,Drifting Dragons,WINTER,FINISHED,89
628,Toilet-bound Hanako-kun,WINTER,FINISHED,7010
629,Somali and the Forest Spirit,WINTER,FINISHED,1410
630,GOBLIN SLAYER -GOBLIN’S CROWN-,WINTER,FINISHED,594
631,number24,WINTER,FINISHED,172
632,ACCA: 13-Territory Inspection Dept. - Regards,WINTER,FINISHED,37
633,Twittering Birds Never Fly: The Clouds Gather,WINTER,FINISHED,209
634,Keep Your Hands Off Eizouken!,WINTER,FINISHED,2514
635,Cagaster of an Insect Cage,WINTER,FINISHED,83
636,配信勇者,WINTER,FINISHED,1
637,Uchitama?! Have you seen my Tama?,WINTER,FINISHED,76
638,Yatogame-chan Kansatsu Nikki 2,WINTER,FINISHED,28
639,Isekai Quartet2,WINTER,FINISHED,437
640,Interspecies Reviewers,WINTER,FINISHED,1739
642,ID: INVADED,WINTER,FINISHED,1794
643,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?: Do You Love Your Mom on the Shore?,WINTER,FINISHED,91
644,Microphone Soul Spinners ~言霊少女~,WINTER,FINISHED,5
645,Oda Cinnamon Nobunaga,WINTER,FINISHED,34
646,ARP Backstage Pass,WINTER,FINISHED,8
647,世界一初恋~プロポーズ編~,WINTER,FINISHED,78
648,Smile Down the Runway,WINTER,FINISHED,364
649,HAIKYU‼ LAND VS. AIR,WINTER,FINISHED,1164
650,ON-GAKU: OUR SOUND,WINTER,FINISHED,84
651,The Case Files of Jeweler Richard,WINTER,FINISHED,199
652,ゼノンザード THE ANIMATION,WINTER,FINISHED,54
653,Is It Wrong to Try to Pick Up Girls in a Dungeon? II: Is It Wrong to Go Searching for Herbs on a Deserted Island?,WINTER,FINISHED,185
654,Outburst Dreamer Boys: It's the Destiny of Those Born as Men,WINTER,FINISHED,18
655,The Ones Within OVA,WINTER,FINISHED,53
656,Seton Academy: Join the Pack!,WINTER,FINISHED,506
657,ストライク・ザ・ブラッド 消えた聖槍篇,WINTER,FINISHED,80
660,KING OF PRISM ALL STARS -プリズムショー☆ベストテン-,WINTER,FINISHED,5
661,The Disastrous Life of Saiki K.: Reawakened,WINTER,FINISHED,746
662,Healin' Good Pretty Cure,WINTER,FINISHED,50
665,Null & Peta: Slippery and Sticky! Big Sister Bikini Battle!,WINTER,FINISHED,6
667,なつなぐ！,WINTER,FINISHED,30
669,フライングベイビーズ☆プチ,WINTER,FINISHED,1
670,りばあす,WINTER,FINISHED,10
671,SHOW BY ROCK!! Mashumairesh!!,WINTER,FINISHED,70
672,妖怪ウォッチJam: 妖怪学園Y 〜Nとの遭遇〜,WINTER,FINISHED,2
674,Ascendance of a Bookworm Side Story,WINTER,FINISHED,52
675,ブレーカーズ,WINTER,FINISHED,15
676,ガイナタマガー,WINTER,RELEASING,1
677,Special Crime Investigation Unit - Special 7 OVA,WINTER,FINISHED,5
678,Pokémon: Twilight Wings,WINTER,FINISHED,127
679,Girls und Panzer: Taiyaki War!,WINTER,FINISHED,27
680,浦島坂田船の日常 OVA,WINTER,FINISHED,1
683,『Ｇのレコンギスタ Ⅱ』「ベルリ 撃進」,WINTER,FINISHED,2
684,へんたつ,WINTER,FINISHED,5
685,恋する小惑星 スペシャルミニアニメ「KiraKira増刊号」,WINTER,FINISHED,3
686,天地無用! 魎皇鬼 第5期,WINTER,FINISHED,13
687,Knights of the Zodiac: Saint Seiya Part 2,WINTER,FINISHED,9
688,LALALACOCO,WINTER,FINISHED,0
689,まるまるマヌル,WINTER,FINISHED,0
690,Marulk's Daily Life,WINTER,FINISHED,22
691,モビルスーツ学園「帰ってきたＧ-レコ甲子園」,WINTER,RELEASING,0
692,囀る動物はやるしかない！,WINTER,FINISHED,5
693,機動戦士ガンダムG40,WINTER,FINISHED,2
694,Kandagawa Jet Girls OVA,WINTER,FINISHED,15
695,レベッカ,WINTER,FINISHED,2
696,みちるレスキュー！,WINTER,FINISHED,1
698,オメテオトル≠HERO,WINTER,FINISHED,1
700,DIGIMON ADVENTURE 20th memorial story,WINTER,FINISHED,15
701,ハイキュー!! 人形アニメ,WINTER,FINISHED,18
703,Altered Carbon: Resleeved,WINTER,FINISHED,14
704,ARP Backstage Pass Episode 6.5,WINTER,FINISHED,0
705,ランウェイで笑って ミニアニメ,WINTER,FINISHED,4
706,カタリナ脳内会議,WINTER,FINISHED,11
707,映像研 ミニアニメ,WINTER,FINISHED,3
708,Granblue Fantasy: The Animation Season 2 Specials,WINTER,FINISHED,18
709,大家さんと僕,WINTER,FINISHED,0
711,ごん,WINTER,FINISHED,4
712,パチスロエウレカセブン3,WINTER,FINISHED,3
713,虚構占い,WINTER,FINISHED,12
714,イド:インディード,WINTER,FINISHED,11
715,BLUE - l i n e・s t e p・b r u s h -,WINTER,FINISHED,5
716,"RabbiTube クリエイター"にチャレンジ！,WINTER,RELEASING,1
751,Poupelle of Chimney Town,FALL,FINISHED,7
752,Strike Witches: Road to Berlin,FALL,FINISHED,76
753,Fate/Grand Order Divine Realm of the Round Table: Camelot - Wandering; Agateram,FALL,FINISHED,153
754,Is the Order a Rabbit? BLOOM,FALL,FINISHED,285
755,クドわふたー,FALL,FINISHED,55
756,TSUKIUTA. The Animation Season 2,FALL,FINISHED,25
757,魔女見習いをさがして,FALL,FINISHED,39
758,Dropout Idol Fruit Tart,FALL,FINISHED,112
759,Adachi and Shimamura,FALL,FINISHED,881
760,Golden Kamuy Season 3,FALL,FINISHED,731
761,Maesetsu! Opening Act,FALL,FINISHED,26
762,WAVE!!～サーフィンやっぺ!!～,FALL,FINISHED,124
763,A3! Season Autumn & Winter,FALL,FINISHED,101
764,Ikebukuro West Gate Park,FALL,FINISHED,305
765,Sleepy Princess in the Demon Castle,FALL,FINISHED,1460
766,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,FALL,FINISHED,2122
767,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,FALL,FINISHED,9472
768,The Irregular at Magic High School: Visitor Arc,null,null,null
769,Assault Lily BOUQUET,FALL,FINISHED,273
770,Wandering Witch: The Journey of Elaina,FALL,FINISHED,2002
771,映画プリキュアミラクルリープ みんなとの不思議な1日,FALL,FINISHED,16
772,Our Last Crusade or the Rise of a New World,FALL,FINISHED,891
773,Yes, No, or Maybe?,FALL,FINISHED,191
774,JUJUTSU KAISEN,FALL,FINISHED,39109
775,HAPPY-GO-LUCKY DAYS,FALL,FINISHED,40
776,HAIKYU‼ TO THE TOP Part 2,FALL,FINISHED,5459
777,Josee, the Tiger and the Fish,FALL,FINISHED,2407
778,HYPNOSISMIC -Division Rap Battle- Rhyme Anima,FALL,FINISHED,406
779,Love Live! Nijigasaki High School Idol Club,FALL,FINISHED,609
780,Katana Maidens ~ Tomoshibi,FALL,FINISHED,22
781,Dragon Quest: The Adventure of Dai,FALL,RELEASING,281
782,Moriarty the Patriot,FALL,FINISHED,2611
783,Rail Romanesque,FALL,FINISHED,37
784,Kuma Kuma Kuma Bear,FALL,FINISHED,604
785,Higurashi: When They Cry - GOU,FALL,FINISHED,901
786,Pokémon the Movie: Secrets of the Jungle,FALL,FINISHED,59
787,OBSOLETE Part II,FALL,FINISHED,3
788,D4DJ First Mix,FALL,FINISHED,264
789,By the Grace of the Gods,FALL,FINISHED,685
790,Noblesse,FALL,FINISHED,933
791,One Room 3rd,FALL,FINISHED,75
792,Warlords of Sigrdrifa,FALL,FINISHED,116
793,Over the Sky,FALL,FINISHED,90
794,I'm Standing on a Million Lives,FALL,FINISHED,608
795,TONIKAWA: Over The Moon For You,FALL,FINISHED,4755
797,Akudama Drive,FALL,FINISHED,2220
798,BURN THE WITCH,FALL,FINISHED,772
800,With a Dog AND a Cat, Every Day is Fun,FALL,FINISHED,44
801,Monster Strike the Movie: Lucifer Dawn of Despair,FALL,FINISHED,18
802,Grand Blues!,FALL,FINISHED,20
803,Talentless Nana,FALL,FINISHED,1154
804,MAGATSU WAHRHEIT,FALL,FINISHED,51
805,Iwakakeru -Sport Climbing Girls-,FALL,FINISHED,176
806,蒼穹のファフナー Dead Aggressor THE BEYOND,FALL,FINISHED,3
807,KING's RAID: Successors of the Will,FALL,FINISHED,174
808,Yashahime: Princess Half-Demon,FALL,FINISHED,396
809,The Day I Became a God,FALL,FINISHED,911
810,Marudase Kintaro,FALL,FINISHED,11
811,BEM: Become Human,FALL,FINISHED,23
813,Mr. Osomatsu 3rd season,FALL,FINISHED,89
814,グリザイア：ファントムトリガー THE ANIMATION スターゲイザー,FALL,FINISHED,51
815,デート・ア・バレット ナイトメア・オア・クイーン,FALL,FINISHED,280
816,せいぜいがんばれ！魔法少女くるみ 3,FALL,FINISHED,2
818,Anime KAPIBARASAN,FALL,FINISHED,18
819,<DOGEZA>I Tried Asking While Kowtowing.,FALL,FINISHED,142
823,绝世武魂,FALL,RELEASING,21
824,Stand By Me Doraemon 2,FALL,FINISHED,50
825,最響カミズモード！,FALL,FINISHED,2
826,The Gymnastics Samurai,FALL,FINISHED,213
830,ド級編隊エグゼロス OVA,FALL,FINISHED,39
831,無能なナナ ミニアニメ,FALL,FINISHED,11
833,That is the Bottleneck,FALL,FINISHED,9
835,忘却バッテリー,FALL,FINISHED,3
836,べあべあべあくまー！,FALL,FINISHED,19
837,Eagle Talon: Golden Spell,FALL,FINISHED,1
839,Tales of Crestoria: The Wake of Sin,FALL,FINISHED,7
840,かえるのピクルス -きもちのいろ-,FALL,FINISHED,1
841,Pokémon: Twilight Wings - The Gathering of Stars,FALL,FINISHED,6
843,ゲボイデ＝ボイデ,FALL,FINISHED,0
844,Don't Call Us A JUNK GAME!,FALL,FINISHED,4
845,Dear My Patron,FALL,RELEASING,3
846,ポンチャオブース,FALL,FINISHED,1
847,Bottleman,FALL,FINISHED,1
848,ツキウサ。劇場 ,FALL,FINISHED,0
849,ガンダムビルドダイバーズ バトローグ,FALL,FINISHED,3
850,東京ガンボ,FALL,RELEASING,1
851,ぜろきかん日報,FALL,FINISHED,3
852,十年分の私へ,FALL,FINISHED,6
853,物語を君へ。-不可解弐Q1 エンディングアニメーション-,FALL,FINISHED,8
854,スライムたちの井戸端会議：スライム使いとスライムの魔王,FALL,FINISHED,48
855,安達としまむら ミニアニメ,FALL,FINISHED,5
856,魔王城でおやすみミニアニメ,FALL,FINISHED,2
857,2.43ミニアニメ,FALL,FINISHED,0
858,2.43ミニアニメ バレーボール講座編,FALL,FINISHED,0
901,Fate/stay night [Heaven’s Feel] III. spring song,SUMMER,FINISHED,3363
902,Violet Evergarden: the Movie,SUMMER,FINISHED,3122
903,Lapis Re:LiGHTs,SUMMER,FINISHED,141
904,Dragon's Dogma,SUMMER,FINISHED,41
905,My Teen Romantic Comedy SNAFU Climax!,SUMMER,FINISHED,5619
906,Re:ZERO -Starting Life in Another World- Season 2,SUMMER,FINISHED,7229
907,UMAYON,SUMMER,FINISHED,32
908,思い、思われ、ふり、ふられ,SUMMER,FINISHED,224
909,Muhyo & Roji’s Bureau of Supernatural Investigation Season 2,SUMMER,FINISHED,47
910,DECA-DENCE,SUMMER,FINISHED,886
911,Mr Love: Queen's Choice,SUMMER,FINISHED,197
912,GIBIATE,SUMMER,FINISHED,94
913,Aggretsuko: Season 3,SUMMER,FINISHED,266
914,映画クレヨンしんちゃん 激突! ラクガキングダムとほぼ四人の勇者,SUMMER,FINISHED,3
915,Given The Movie,SUMMER,FINISHED,3022
916,デート・ア・バレット デッド・オア・バレット,SUMMER,FINISHED,307
917,Peter Grill and the Philosopher's Time,SUMMER,FINISHED,343
918,超普通都市カシワ伝説R,SUMMER,FINISHED,5
919,The Misfit of Demon King Academy: History’s Strongest Demon King Reincarnates and Goes to School with His Descendants,SUMMER,FINISHED,3693
920,Japan Sinks: 2020,SUMMER,FINISHED,436
921,The Stranger by the Shore,SUMMER,FINISHED,1855
922,No Guns Life Season 2,SUMMER,FINISHED,135
923,SUPER HXEROS,SUMMER,FINISHED,303
924,少女☆歌劇 レヴュースタァライト ロンド・ロンド・ロンド,SUMMER,FINISHED,41
925,Monster Girl Doctor,SUMMER,FINISHED,451
926,Rent-a-Girlfriend,SUMMER,FINISHED,5159
927,ORESUKI: Are you the only one who loves me?: Our Playball / Our End Run / Our Game,SUMMER,FINISHED,404
928,Fire Force Season 2,SUMMER,FINISHED,3517
929,22/7: 8＋3＝？,SUMMER,FINISHED,15
930,Sword Art Online: Alicization - War of Underworld Part 2,SUMMER,FINISHED,3034
931,バトルスピリッツ 赫盟のガレット,SUMMER,FINISHED,4
932,荒野のコトブキ飛行隊 完全版,SUMMER,FINISHED,5
933,Uzaki-chan Wants to Hang Out!,SUMMER,FINISHED,1459
934,The God of High School,SUMMER,FINISHED,4294
935,映画おしりたんてい テントウムシいせきの なぞ,SUMMER,FINISHED,0
936,おばけずかん,SUMMER,FINISHED,1
938,ARP Backstage Pass 「Paradise」,SUMMER,FINISHED,3
939,GET UP! GET LIVE! #げらげら,SUMMER,FINISHED,5
940,Case File nº221: Kabukicho OVA,SUMMER,FINISHED,10
947,Attack on Titan ~Chronicle~,SUMMER,FINISHED,269
951,Cooking with Valkyries 2,SUMMER,FINISHED,32
952,Take My Brother Away! 4,SUMMER,FINISHED,55
953,Ninja Collection,SUMMER,FINISHED,12
954,ふしぎ駄菓子屋 銭天堂,SUMMER,RELEASING,0
956,Re:ゼロから始める休憩時間(ブレイクタイム) 2nd Season,SUMMER,FINISHED,69
957,仮面ライダーゼロワン EVERYONE'S DAILY LIFE,SUMMER,FINISHED,5
958,巨神と氷華の城,SUMMER,FINISHED,6
960,I'm home, Chibigodzilla,SUMMER,FINISHED,0
961,My Hero Academia: Make It! Do-or-Die Survival Training,SUMMER,FINISHED,368
962,Rick and Morty vs. Genocider,SUMMER,FINISHED,19
963,彼女、お借りします コラボミニアニメーション,SUMMER,FINISHED,7
964,サクラ革命 ～華咲く乙女たち～,SUMMER,FINISHED,2
965,Ninjala 2D Cartoon Anime,SUMMER,RELEASING,1
966,りばあす ヴァーチャルとの遭遇,SUMMER,FINISHED,9
967,彼女、お借りします ぷち,SUMMER,FINISHED,33
968,【腐男子召喚〜異世界で神獣にハメられました〜】ミニアニメ,SUMMER,FINISHED,11
969,スライムたちの井戸端会議,SUMMER,FINISHED,5
970,白爪草,SUMMER,FINISHED,0
971,僕のヒーローアカデミア THE MOVIE ヒーローズ・ライジング エピローグ・プラス《夢を現実に》,SUMMER,FINISHED,165
972,Pretending to forget,SUMMER,FINISHED,1
973,LIP×LIP FILM×LIVE ミニアニメ,SUMMER,RELEASING,0
974,血小板 映画館へ行く,SUMMER,FINISHED,1
975,人体のサバイバル!,SUMMER,FINISHED,1
976,XPICE,SUMMER,FINISHED,1
977,しゃばけ,SUMMER,FINISHED,0
1001,IDOLiSH7 Second BEAT!,SPRING,FINISHED,200
1003,My Next Life as a Villainess: All Routes Lead to Doom!,SPRING,FINISHED,2131
1004,Ghost in the Shell: SAC_2045,SPRING,FINISHED,88
1005,The 8th Son? Are You Kidding Me?,SPRING,FINISHED,492
1006,Dropkick on my Devil!! Dash,SPRING,FINISHED,127
1007,Princess Connect! Re: Dive,SPRING,FINISHED,821
1008,Gleipnir,SPRING,FINISHED,1378
1009,Digimon Adventure: Last Evolution Kizuna,SPRING,FINISHED,189
1010,Tsugumomo2,SPRING,FINISHED,229
1011,Baki: The Great Raitai Tournament Saga,SPRING,FINISHED,291
1012,Woodpecker Detective’s Office,SPRING,FINISHED,55
1013,Diary of Our Days at the Breakwater,SPRING,FINISHED,227
1014,SING "YESTERDAY" FOR ME,SPRING,FINISHED,980
1015,Listeners,SPRING,FINISHED,75
1016,TAMAYOMI: The Baseball Girls,SPRING,FINISHED,65
1017,Great Pretender,SPRING,FINISHED,5597
1018,BNA,SPRING,FINISHED,2046
1019,Shironeko Project ZERO CHRONICLE,SPRING,FINISHED,198
1020,Arte,SPRING,FINISHED,373
1021,ミュークルドリーミー,SPRING,FINISHED,53
1022,Gal & Dino,SPRING,FINISHED,89
1023,Sakura Wars the Animation,SPRING,FINISHED,20
1024,Fruits Basket Season 2,SPRING,FINISHED,4096
1025,ストライク・ザ・ブラッド IV,SPRING,FINISHED,199
1026,MAJOR SECOND Season 2,SPRING,FINISHED,56
1027,Shadowverse,SPRING,FINISHED,32
1028,Wave, Listen to Me!,SPRING,FINISHED,154
1029,APPARE-RANMAN!,SPRING,FINISHED,378
1030,魔神英雄伝ワタル 七魂の龍神丸,SPRING,FINISHED,2
1031,Kaguya-sama: Love is War?,SPRING,FINISHED,12325
1032,7SEEDS Part 2,SPRING,FINISHED,127
1033,アルゴナビス from BanG Dream!,SPRING,FINISHED,57
1034,Kingdom Season 3,SPRING,FINISHED,232
1035,Kakushigoto,SPRING,FINISHED,1561
1036,Shachibato! President, It's Time for Battle!,SPRING,FINISHED,46
1037,Ascendance of a Bookworm Part 2,SPRING,FINISHED,642
1039,BanG Dream! Girls Band Party!☆PICO～OHMORI～,SPRING,FINISHED,60
1040,PSYCHO-PASS 3: First Inspector,SPRING,FINISHED,226
1042,キラッとプリ☆チャン シーズン3,SPRING,FINISHED,14
1043,Food Wars! The Fifth Plate,SPRING,FINISHED,1454
1044,遊☆戯☆王SEVENS,SPRING,RELEASING,33
1045,Gundam Build Divers Re:RISE 2nd Season,SPRING,FINISHED,50
1046,ハクション大魔王2020,SPRING,FINISHED,1
1047,Bungo and Alchemist -Gears of Judgement-,SPRING,FINISHED,124
1048,ドロヘドロ 魔のおまけ,SPRING,FINISHED,118
1049,トミカ絆合体 アースグランナー,SPRING,FINISHED,5
1050,Digimon Adventure:,SPRING,FINISHED,200
1051,The Millionaire Detective - Balance: UNLIMITED,SPRING,FINISHED,2661
1052,The House Spirit Tatami-chan,SPRING,FINISHED,8
1053,A Whisker Away,SPRING,FINISHED,1865
1054,ROOM CAMP: Saunas and Grub and Three-Wheeler Bikes,SPRING,FINISHED,27
1060,Extra Olympia Kyklos,SPRING,FINISHED,48
1061,ぽっこりーず,SPRING,FINISHED,1
1062,Tower of God,SPRING,FINISHED,4694
1064,アイドルマスター シンデレラガールズ劇場 Extra Stage,SPRING,FINISHED,6
1065,Sorcerous Stabber Orphen: Celestial Artifacts,SPRING,FINISHED,20
1066,四月一日さん家と,SPRING,FINISHED,4
1067,Cardfight!! Vanguard Extra Story -if-,SPRING,FINISHED,8
1069,Dino Girl Gauko Season 2,SPRING,FINISHED,2
1071,困ったじいさん,SPRING,FINISHED,7
1073,ガル学。〜聖ガールズスクエア学院〜,SPRING,FINISHED,4
1075,のりものまん モービルランドのカークン,SPRING,RELEASING,1
1076,Wacky TV Nanana Chase the Kraken Monster!,SPRING,FINISHED,4
1077,Sol Levante,SPRING,FINISHED,20
1078,あの世のすべては, おばけぐみっ!,SPRING,FINISHED,1
1079,Bakugan Armored Alliance,SPRING,FINISHED,2
1080,Beyblade Burst Surge ,SPRING,FINISHED,28
1081,おりがみにんじゃ コーヤン＠きんてれ,SPRING,RELEASING,0
1082,みっちりわんこ！あにめ～しょん,SPRING,FINISHED,3
1083,ねこねこ日本史 第5シリーズ,SPRING,RELEASING,1
1084,もっと! まじめにふまじめ かいけつゾロリ,SPRING,FINISHED,1
1086,アイカツオンパレード！(ONA),SPRING,FINISHED,4
1087,Future Folktales,SPRING,FINISHED,5
1088,ぷそ煮コミおかわり,SPRING,FINISHED,1
1089,イエスタデイをうたってExtras,SPRING,FINISHED,39
1090,Dropkick on My Devil!! Dash: Chapter Chitose,SPRING,FINISHED,26
1091,Welcome to the JAPARI PARK Season 2,SPRING,FINISHED,0
1092,デュエル・マスターズキング,SPRING,FINISHED,1
1093,カタリナと学ぼう ,SPRING,FINISHED,8
1094,POKÉTOON,SPRING,RELEASING,16
1095,フライングベイビーズ改め ステイングベイビーズ,SPRING,FINISHED,1
1096,Manly Appetites: Minegishi Loves Otsu,SPRING,FINISHED,3
1097,とある科学の超電磁砲T もっとまるっと超電磁砲,SPRING,FINISHED,26
1098,Ninjala Episode 0: Ninja-Gum is Born,SPRING,FINISHED,0
1099,もったいないばあさん,SPRING,FINISHED,0
1100,Zo Zo Zombie,SPRING,FINISHED,0
1101,わしも-wasimo-(第8シリーズ),SPRING,FINISHED,0
1102,おしりたんてい (第4シリーズ),SPRING,FINISHED,0
1103,むかしケイバなし(2),SPRING,FINISHED,0
1151,センコロール2,SPRING,FINISHED,78
1152,One-Punch Man Season 2,SPRING,FINISHED,4511
1153,Kabaneri of the Iron Fortress: The Battle of Unato,SPRING,FINISHED,373
1154,YU-NO: A Girl Who Chants Love at the Bound of This World,SPRING,FINISHED,323
1155,蒼穹のファフナー Dead Aggressor THE BEYOND,SPRING,FINISHED,11
1156,Hakubo,SPRING,FINISHED,66
1157,Rilakkuma and Kaoru,SPRING,FINISHED,152
1158,Promare,SPRING,FINISHED,2507
1159,Wise Man’s Grandchild,SPRING,FINISHED,1762
1160,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,SPRING,FINISHED,49
1161,ULTRAMAN,SPRING,FINISHED,63
1162,Sarazanmai,SPRING,FINISHED,928
1163,Carole & Tuesday,SPRING,FINISHED,1752
1164,Hitoribocchi no Marumaruseikatsu,SPRING,FINISHED,1020
1165,Ultramarine Magmell,SPRING,FINISHED,216
1166,AFTERLOST,SPRING,FINISHED,87
1167,Demon Slayer: Kimetsu no Yaiba,SPRING,FINISHED,39594
1168,Sound! Euphonium: The Movie - Our Promise: A Brand New Day,SPRING,FINISHED,191
1169,Yatogame-chan Kansatsu Nikki,SPRING,FINISHED,48
1170,Midnight Occult Civil Servants,SPRING,FINISHED,125
1171,Children of the Sea,SPRING,FINISHED,663
1172,Bungo Stray Dogs 3,SPRING,FINISHED,3229
1173,Kono Oto Tomare!: Sounds of Life,SPRING,FINISHED,1160
1174,MIX,SPRING,FINISHED,52
1175,King of Prism: Shiny Seven Stars,SPRING,FINISHED,31
1176,We Never Learn: BOKUBEN,SPRING,FINISHED,1330
1177,Million Arthur 2,SPRING,FINISHED,33
1178,Joshi Kausei,SPRING,FINISHED,92
1179,Rascal Does Not Dream of a Dreaming Girl,SPRING,FINISHED,6015
1180,POP TEAM EPIC TV SPECIAL,SPRING,FINISHED,36
1181,Namuamidabutsu! -UTENA-,SPRING,FINISHED,13
1182,ヲタクに恋は難しい OVA,SPRING,FINISHED,460
1183,AMAZING STRANGER,SPRING,FINISHED,25
1184,Why the hell are you here, Teacher!?,SPRING,FINISHED,920
1185,Strike Witches: 501st JOINT FIGHTER WING Take Off!,SPRING,FINISHED,19
